trial_id,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,country_of_residence
2,other,"['The', 'desk', 'was', 'new', 'but', 'dusty', 'and', 'covered', 'with old', 'books']",assorted,The desk was old?,other,n,1,1.4042769640000188,013,left,male,English,26,Australia
3,other,"['The', 'job', 'that was', 'given', 'was', 'different', 'to', 'what', 'she', 'expected']",assorted,The job was unexpected?,other,n,0,0.922252329999992,013,left,male,English,26,Australia
4,congruent,"['The', 'desk', 'that', 'scratched', 'the', 'bed', 'was too', 'old', 'to be', 'moved']",subject,The bed scratched the desk?,relative_clause,y,0,4.731579213000032,013,left,male,English,26,Australia
5,incongruent,"['The', 'crook', 'that', 'warned', 'the', 'thief', 'fled the', 'town', 'the next', 'morning']",subject,The crook fled the town?,main_clause,y,1,1.390104640000004,013,left,male,English,26,Australia
6,congruent,"['The', 'maid', 'that the', 'chef', 'loved', 'quit', 'the', 'job', 'at', 'the', 'house']",object,The maid quit the job?,main_clause,y,1,0.952649210000004,013,left,male,English,26,Australia
7,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was red?,other,n,1,1.089202023000098,013,left,male,English,26,Australia
8,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a frog?,other,y,1,0.7887180039999748,013,left,male,English,26,Australia
9,other,"['The', 'concert', 'started', 'later', 'than', 'what', 'the', 'lady', 'told the', 'traveler']",assorted,The concert started later than the travellers expected?,other,y,1,2.693831667999916,013,left,male,English,26,Australia
10,incongruent,"['The', 'car', 'that', 'pulled', 'the', 'truck', 'had a', 'scratch', 'on the', 'door']",subject,The truck pulled the car?,relative_clause,n,1,2.907931469999994,013,left,male,English,26,Australia
11,incongruent,"['The', 'bloke', 'that the', 'mum', 'helped', 'gave', 'a', 'gift', 'to', 'say', 'thanks']",object,The mum helped the bloke?,relative_clause,y,1,1.7415393580000682,013,left,male,English,26,Australia
12,incongruent,"['The', 'nurse', 'that', 'blamed', 'the', 'coach', 'checked the', 'file', 'of the', 'gymnast']",subject,The nurse blamed the coach?,relative_clause,y,1,3.445412367999893,013,left,male,English,26,Australia
13,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,n,1,0.985877553000023,013,left,male,English,26,Australia
14,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,1.6748737149999895,013,left,male,English,26,Australia
15,congruent,"['The', 'chief', 'that', 'thanked', 'the', 'girl', 'was too', 'late', 'for the', 'bus']",subject,The girl was too late?,main_clause,n,1,1.6883794750000334,013,left,male,English,26,Australia
16,other,"['The', 'girl', 'and the', 'boy', 'that', 'owned', 'the', 'horse', 'had', 'mud', 'on their', 'clothes']",assorted,The horse was muddy?,other,n,1,1.791162417999999,013,left,male,English,26,Australia
17,congruent,"['The', 'guest', 'that', 'kissed', 'the', 'host', 'brought a', 'cake', 'to the', 'party']",subject,The guest kissed the host?,relative_clause,y,1,0.8214076860000432,013,left,male,English,26,Australia
18,congruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The dad knew the chef?,relative_clause,y,1,1.089098482000054,013,left,male,English,26,Australia
19,congruent,"['The', 'clerk', 'that', 'liked', 'the', 'boss', 'had a', 'desk', 'by the', 'window']",subject,The clerk liked the boss?,relative_clause,y,1,1.406582780000008,013,left,male,English,26,Australia
20,incongruent,"['The', 'priest', 'that the', 'cook', 'paid', 'signed', 'the', 'check', 'at', 'the', 'bank']",object,The priest paid the cook?,relative_clause,y,0,1.774695720000068,013,left,male,English,26,Australia
21,incongruent,"['The', 'kid', 'that', 'followed', 'the', 'dad', 'had some', 'mud', 'on his', 'shoes']",subject,The dad followed the kid?,relative_clause,n,1,2.025217252999937,013,left,male,English,26,Australia
22,congruent,"['The', 'cook', 'that', 'hugged', 'the', 'maid', 'had a', 'tear', 'on her', 'cheek']",subject,The cook had a tear on her cheek?,main_clause,y,1,1.4735987459999933,013,left,male,English,26,Australia
23,incongruent,"['The', 'dancer', 'that the', 'guy', 'liked', 'was', 'a', 'chef', 'in', 'the', 'city']",object,The dancer was a chef?,main_clause,y,1,1.456354315999988,013,left,male,English,26,Australia
24,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The girls were happy?,other,n,1,1.2063985180000143,013,left,male,English,26,Australia
25,congruent,"['The', 'bum', 'that the', 'cop', 'scared', 'crossed', 'the', 'street', 'at', 'the', 'light']",object,The cop scared the bum?,relative_clause,y,1,1.0393987280000374,013,left,male,English,26,Australia
26,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was full of green juice?,other,n,1,1.3898782960000062,013,left,male,English,26,Australia
27,other,"['The', 'dessert', 'was', 'served', 'with', 'custard', 'and', 'fruit', 'then', 'there', 'was', 'coffee']",assorted,The coffee was before dessert?,other,n,1,1.6072881410000264,013,left,male,English,26,Australia
28,incongruent,"['The', 'prince', 'that', 'helped', 'the', 'girl', 'had a', 'head', 'of blonde', 'hair']",subject,The prince had blonde hair?,main_clause,y,1,0.9055996260000256,013,left,male,English,26,Australia
29,incongruent,"['The', 'count', 'that the', 'queen', 'knew', 'owned', 'a', 'castle', 'by', 'the', 'lake']",object,The queen owned a castle?,main_clause,n,1,0.8546485209999446,013,left,male,English,26,Australia
30,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the boy?,other,n,1,1.573580588000027,013,left,male,English,26,Australia
31,incongruent,"['The', 'whale', 'that the', 'shark', 'bit', 'won', 'the', 'fight', 'in', 'the', 'end']",object,The shark won the fight?,main_clause,n,1,0.7193964499999765,013,left,male,English,26,Australia
32,incongruent,"['The', 'cop', 'that the', 'spy', 'met', 'wrote', 'a', 'book', 'about', 'the', 'case']",object,The cop met the spy?,relative_clause,y,0,1.5732090359999802,013,left,male,English,26,Australia
33,congruent,"['The', 'bug', 'that the', 'ant', 'attacked', 'was', 'as', 'big', 'as', 'a', 'coin']",object,The bug attacked the ant?,relative_clause,n,1,2.2587142950000043,013,left,male,English,26,Australia
34,other,"['The', 'boy', 'who', 'had', 'a', 'birthday', 'called', 'his', 'best', 'friend', 'for a', 'chat']",assorted,The boy called his best friend?,other,y,1,1.170297840000103,013,left,male,English,26,Australia
35,congruent,"['The', 'girl', 'that', 'pushed', 'the', 'nerd', 'broke the', 'vase', 'with the', 'flowers']",subject,The girl broke the vase?,main_clause,y,1,1.604298758999903,013,left,male,English,26,Australia
36,incongruent,"['The', 'priest', 'that the', 'nun', 'thanked', 'left', 'the', 'church', 'in', 'a', 'hurry']",object,The priest left the church?,main_clause,n,0,1.4707191239999702,013,left,male,English,26,Australia
37,congruent,"['The', 'rod', 'that the', 'pipe', 'bent', 'had', 'a', 'hole', 'in', 'the', 'middle']",object,The pipe had a hole?,main_clause,y,0,1.1722905200001603,013,left,male,English,26,Australia
38,incongruent,"['The', 'cat', 'that the', 'dog', 'fought', 'licked', 'its', 'wounds', 'in', 'the', 'corner']",object,The dog licked its wounds?,main_clause,n,1,0.6382381299999906,013,left,male,English,26,Australia
39,congruent,"['The', 'owl', 'that the', 'bat', 'scared', 'made', 'a', 'loop', 'in', 'the', 'air']",object,The owl made a loop?,main_clause,y,1,0.9214400700000168,013,left,male,English,26,Australia
40,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl kicked the ball?,other,y,1,0.8023718509998616,013,left,male,English,26,Australia
41,congruent,"['The', 'friend', 'that the', 'bride', 'teased', 'told', 'a', 'joke', 'about', 'the', 'past']",object,The bride told a joke?,main_clause,n,1,1.6048147499998322,013,left,male,English,26,Australia
42,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was badly played?,other,n,1,1.0220312239998748,013,left,male,English,26,Australia
43,congruent,"['The', 'truck', 'that the', 'car', 'bumped', 'had', 'a', 'man', 'at', 'the', 'wheel']",object,The truck had a man at the wheel?,main_clause,y,1,2.258624275000102,013,left,male,English,26,Australia
44,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was bad?,other,n,1,0.73787685100001,013,left,male,English,26,Australia
45,incongruent,"['The', 'sailor', 'that the', 'banker', 'pushed', 'hurt', 'his', 'foot', 'in', 'the', 'brawl']",object,The banker pushed the sailor?,relative_clause,y,1,2.527354024000033,013,left,male,English,26,Australia
46,congruent,"['The', 'scout', 'that the', 'coach', 'punched', 'had', 'a', 'fight', 'with', 'a', 'manager']",object,The coach punched the scout?,relative_clause,y,1,3.5429477909999605,013,left,male,English,26,Australia
47,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was full of things?,other,y,1,0.8719158900000821,013,left,male,English,26,Australia
48,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The hat was too small?,other,n,0,1.2560903059998054,013,left,male,English,26,Australia
49,incongruent,"['The', 'dean', 'that the', 'guard', 'heard', 'made', 'a', 'call', 'about', 'the', 'matter']",object,The guard heard the dean?,relative_clause,y,1,1.2395826859999488,013,left,male,English,26,Australia
50,incongruent,"['The', 'boss', 'that the', 'clerk', 'mocked', 'had', 'a', 'crush', 'on', 'the', 'intern']",object,The boss had a crush?,main_clause,n,0,1.3374998790000063,013,left,male,English,26,Australia
51,congruent,"['The', 'king', 'that the', 'guest', 'pleased', 'poured', 'the', 'wine', 'from', 'the', 'jug']",object,The guest poured the wine?,main_clause,n,1,1.7737211999999545,013,left,male,English,26,Australia
52,incongruent,"['The', 'thug', 'that', 'saw', 'the', 'man', 'had a', 'hat', 'on his', 'head']",subject,The man had a hat on his head?,main_clause,n,1,1.4738022380001894,013,left,male,English,26,Australia
53,congruent,"['The', 'boat', 'that', 'chased', 'the', 'yacht', 'made a', 'turn', 'at the', 'boathouse']",subject,The yacht made a turn?,main_clause,n,1,0.9721612420000838,013,left,male,English,26,Australia
54,congruent,"['The', 'fox', 'that', 'chased', 'the', 'wolf', 'hurt its', 'paws', 'on the', 'way']",subject,The wolf hurt its paws?,main_clause,n,1,1.0024325009999302,013,left,male,English,26,Australia
55,other,"['The', 'cat', 'chased the', 'bird', 'but', 'it', 'flew', 'away', 'into the', 'sunset']",assorted,The cat chased the bird?,other,y,1,1.8411593940002149,013,left,male,English,26,Australia
56,incongruent,"['The', 'nun', 'that', 'blessed', 'the', 'monk', 'lit a', 'candle', 'on the', 'table']",subject,The nun blessed the monk?,relative_clause,y,1,1.6739751380000598,013,left,male,English,26,Australia
57,congruent,"['The', 'dean', 'that', 'called', 'the', 'boy', 'had a', 'voice', 'full of', 'anger']",subject,The boy called the dean?,relative_clause,n,1,1.505900580999878,013,left,male,English,26,Australia
58,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very big?,other,y,1,2.1063757950000763,013,left,male,English,26,Australia
59,incongruent,"['The', 'boy', 'that', 'helped', 'the', 'girl', 'got an', 'A', 'on the', 'test']",subject,The girl helped the boy?,relative_clause,n,1,0.9404341659999318,013,left,male,English,26,Australia
60,incongruent,"['The', 'niece', 'that the', 'aunt', 'kissed', 'sang', 'a', 'song', 'for', 'the', 'guests']",object,The niece kissed the aunt?,relative_clause,n,1,2.05913061199999,013,left,male,English,26,Australia
61,congruent,"['The', 'hat', 'that the', 'skirt', 'matched', 'had', 'a', 'bow', 'in', 'the', 'back']",object,The skirt matched the hat?,relative_clause,y,1,2.1062121679999564,013,left,male,English,26,Australia
62,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was new?,other,y,1,1.2065524689999163,013,left,male,English,26,Australia
63,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest was sad?,other,n,1,0.8384435800001029,013,left,male,English,26,Australia
64,congruent,"['The', 'man', 'that the', 'nurse', 'phoned', 'left', 'his', 'pills', 'at', 'the', 'office']",object,The man phoned the nurse?,relative_clause,n,1,1.891310102000034,013,left,male,English,26,Australia
65,congruent,"['The', 'groom', 'that', 'charmed', 'the', 'aunt', 'raised a', 'toast', 'to the', 'parents']",subject,The groom raised a toast?,main_clause,y,1,1.5741990970000188,013,left,male,English,26,Australia
66,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,1.82560652799998,013,left,male,English,26,Australia
67,incongruent,"['The', 'tradie', 'that', 'thanked', 'the', 'man', 'left his', 'wallet', 'in the', 'car']",subject,The tradie thanked the man?,relative_clause,y,1,0.7561510159998761,013,left,male,English,26,Australia
68,other,"['The', 'book', 'that the', 'lady', 'with a', 'tattoo', 'had', 'written', 'was her', 'best', 'book', 'yet']",assorted,The lady wrote a book?,other,y,1,0.5879290259999834,013,left,male,English,26,Australia
69,congruent,"['The', 'knight', 'that', 'helped', 'the', 'king', 'sent a', 'gift', 'from his', 'castle']",subject,The king helped the knight?,relative_clause,n,1,1.4559652709999682,013,left,male,English,26,Australia
70,incongruent,"['The', 'shelf', 'that', 'bumped', 'the', 'piano', 'had some', 'dust', 'on its', 'top']",subject,The piano had dust on its top?,main_clause,n,1,1.0564982590001364,013,left,male,English,26,Australia
71,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought green apples?,other,n,1,1.5064867940000113,013,left,male,English,26,Australia
72,incongruent,"['The', 'thief', 'that', 'saw', 'the', 'guard', 'had a', 'gun', 'in his', 'holster']",subject,The thief had a gun?,main_clause,y,1,0.6378341399999954,013,left,male,English,26,Australia
73,congruent,"['The', 'fruit', 'that the', 'cake', 'squashed', 'made', 'a', 'mess', 'in', 'the', 'bag']",object,The fruit squashed the cake?,relative_clause,y,0,2.0083727969999927,013,left,male,English,26,Australia
1,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,2.935332088999985,014,Right,female,English,25,Australia
2,congruent,"['The', 'girl', 'that', 'pushed', 'the', 'nerd', 'broke the', 'vase', 'with the', 'flowers']",subject,The girl broke the vase?,main_clause,y,1,2.83866536000005,014,Right,female,English,25,Australia
3,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was well played?,other,y,1,1.3548997240000062,014,Right,female,English,25,Australia
4,incongruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The chef knew the dad?,relative_clause,d,0,5.6418856700001925,014,Right,female,English,25,Australia
5,congruent,"['The', 'king', 'that', 'pleased', 'the', 'guest', 'poured the', 'wine', 'from the', 'jug']",subject,The guest pleased the king?,relative_clause,y,0,4.856981829000233,014,Right,female,English,25,Australia
6,incongruent,"['The', 'fox', 'that', 'chased', 'the', 'wolf', 'hurt its', 'paws', 'on the', 'way']",subject,The fox chased the wolf?,relative_clause,n,0,3.152322381000431,014,Right,female,English,25,Australia
