"workerid","age","gender","item","sentence","rating"
"P4",24,"M","bitter_pill","The disappointment had been a BITTER PILL for her parents.",-2
"P4",24,"M","shark_lawyer","The SHARK LAWYER will always defends her actions as an overzealous advocate.",-3
"P4",24,"M","bitter_truth","After the fight, she learned the BITTER TRUTH.",-3
"P4",24,"M","dry_buzz","The DRY BUZZ of the computers annoyed the secretary.",0
"P4",24,"M","bat_wings","Mary's trainer suggested lifting weights to get rid of her BAT WINGS.",0
"P4",24,"M","social_butterfly","SOCIAL BUTTERFLIES always make the most friends at parties.",3
"P4",24,"M","blind_eye","They can point out the other team's flaws but have a BLIND EYE to their own.",-3
"P4",24,"M","baby_blues","Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.",3
"P4",24,"M","love_bug","Nick got bit by the LOVE BUG on Valentine's Day.",3
"P4",24,"M","cabin_fever","The kids will develop CABIN FEVER after too many days in isolation.",1
"P4",24,"M","hidden_gem","The travel blogger needed to find a new HIDDEN GEM to write about.",2
"P4",24,"M","dead_metaphor","The word ""pedigree"" is a DEAD METAPHOR that no one remembers.",-3
"P4",24,"M","rug_rats","Family restaurants are always noisy because RUG RATS are constantly running around.",0
"P4",24,"M","bright_student","She was a BRIGHT STUDENT who learned quickly.",-3
"P4",24,"M","mother_cell","If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.",1
"P4",24,"M","hot_potato","Abortion is a political HOT POTATO.",3
"P4",24,"M","burning_question","The woman had a BURNING QUESTION she couldn't wait to ask.",-3
"P4",24,"M","wild_west","Now a WILD WEST, the class had no teacher and could do whatever they wanted.",-3
"P4",24,"M","tiger_parents","Martha is pushed by her TIGER PARENTS to get the best grades possible.",-3
"P4",24,"M","helicopter_parent","HELICOPTER PARENTS never stop obsessing over their kids.",-3
"P4",24,"M","salty_dog","A SALTY DOG knows everything about the seas.",-1
"P4",24,"M","early_bird","The EARLY BIRD always gets the best seat at the movie theatre.",0
"P4",24,"M","cold_fish","Scott Berg knew that Wilson was no COLD FISH.",0
"P4",24,"M","drug_mule","The girl agreed to be a DRUG MULE to help her family financially.",3
"P4",24,"M","online_scrub","The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.",2
"P4",24,"M","gold_digger","I thought she was a GOLD DIGGER and had other motives to marry him.",0
"P4",24,"M","seamless_recovery","The patient went back home and had a SEAMLESS RECOVERY.",-3
"P4",24,"M","hot_seat","After being involved in the settlement talks, he was in the HOT SEAT with management.",0
"P4",24,"M","silver_lining","It is important to see the SILVER LINING in every tragedy.",0
"P4",24,"M","couch_potato","The cold weather makes it easier for people to become a COUCH POTATO.",1
"P4",24,"M","bumpy_life","Anna had overcome many difficulties in her BUMPY LIFE.",-2
"P4",24,"M","hungry_mind","Undergraduates with a HUNGRY MIND make better graduate students.",-3
"P4",24,"M","lip_service","The only thing administrators give is LIP SERVICE to their employees.",0
"P4",24,"M","sock_puppet","When someone votes as a SOCK PUPPET, we never learn their true identity.",0
"P4",24,"M","green_thumb","I lack the GREEN THUMB required to nurture a garden.",0
"P4",24,"M","cold_feet","Bonnie gets COLD FEET when contemplating her future with Adam.",0
"P4",24,"M","blue_moon","Karen only drinks every BLUE MOON, so this must be a special occasion.",0
"P4",24,"M","smoking_gun","That last piece of evidence provided investigators with their SMOKING GUN.",0
"P4",24,"M","deep_love","Everyone saw the DEEP LOVE between them.",0
"P4",24,"M","pie_chart","The website shows you what your budget looks like in a PIE CHART divided into the various expense categories.",-3
"P4",24,"M","sly_fox","There is a SLY FOX in every office who always gets others to do his work for him.",3
"P4",24,"M","low_key","Although he was guaranteed a promotion, Paul kept it LOW KEY.",0
"P4",24,"M","brain_fog","Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.",1
"P4",24,"M","ceiling_effect","The researchers agreed that a CEILING EFFECT was the best explanation available.",0
"P4",24,"M","fan_brush","A FAN BRUSH is ideal to apply powder products in small regions of the face.",-1
"P4",24,"M","tent_dress","A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.",-1
"P4",24,"M","black_sheep","She soon became the BLACK SHEEP of the family.",0
"P4",24,"M","firefly_eyes","The guy was looking at his girlfriend with FIREFLY EYES.",-3
"P4",24,"M","ugly_duckling","Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.",0
"P4",24,"M","thin_ice","John is treading on THIN ICE after all the money he borrowed.",0
"P4",24,"M","mermaid_dress","A MERMAID DRESS is the best option for those who want to show off their curves.",-1
"P4",24,"M","kitten_heel","A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.",0
"P4",24,"M","eye_candy","Derek married the last EYE CANDY in town and took her off the market.",1
"P4",24,"M","holy_grail","Finding an HIV vaccine is the HOLY GRAIL of medical research.",0
"P4",24,"M","last_straw","The departure of Amy and Jack was the LAST STRAW for Millie.",2
"P4",24,"M","wet_blanket","Joseph is such a WET BLANKET who takes the fun out of every party.",0
"P4",24,"M","punching_ball","Whenever her husband was frustrated, Jane became his PUNCHING BALL.",1
"P4",24,"M","lonely_oval","The cloud was a LONELY OVAL in the clear blue sky.",0
"P4",24,"M","test_bed","The artists used the fourth-floor space as a photography TEST BED.",1
"P4",24,"M","slam_dunk","After the prosecutor threw away a SLAM DUNK conviction, he decided to quit.",0
"P4",24,"M","road_dog","Bill was visiting all the good places with his ROAD DOG.",0
"P4",24,"M","golden_goose","College athletics, especially football, have always been a GOLDEN GOOSE for universities.",-1
"P4",24,"M","bitter_end","They stayed there and fought until the BITTER END.",-3
"P4",24,"M","hair_donut","A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.",2
"P4",24,"M","blank_sleep","After drinking too much, the boy passed into a BLANK SLEEP.",-2
"P4",24,"M","broken_heart","She was left with a BROKEN HEART after the split with her partner.",-3
"P4",24,"M","chicken_legs","The runway model is so skinny that she has CHICKEN LEGS.",-3
"P4",24,"M","green_light","Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.",0
"P4",24,"M","hot_spot","Influencers can get into every HOT SPOT in town.",0
"P4",24,"M","small_talk","The advisor doesn't enjoy SMALL TALK, she goes straight to the point.",-2
"P4",24,"M","hot_head","The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.",-3
"P4",24,"M","wild_dog","The managing partner becomes a WILD DOG when it comes to his firm.",-1
"P4",24,"M","monkey_dance","Everyone is doing the MONKEY DANCE at night clubs these days.",-2
"P4",24,"M","late_bloomer","Raphael was a LATE BLOOMER when he finally arrived at the department.",2
"P4",24,"M","dead_match","Putting those two together to work on that case was a DEAD MATCH.",-1
"P4",24,"M","road_hog","If it were not for that ROAD HOG, he would have gotten to work on time.",-1
"P4",24,"M","running_head","Research reports normally require a RUNNING HEAD.",0
"P4",24,"M","movie_star","Meryl Streep is without a doubt a MOVIE STAR.",3
"P4",24,"M","chain_reaction","The mayor's ideas caused a CHAIN REACTION with grave political consequences.",-2
"P4",24,"M","foot_soldiers","Programmers are the FOOT SOLDIERS of the computer revolution.",-2
"P4",24,"M","bright_side","Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.",-2
"P4",24,"M","spring_roll","He sometimes eats a SPRING ROLL at the Chinese takeaway.",0
"P4",24,"M","shivering_life","What draws the reader to the novel is the hope of warming his SHIVERING LIFE.",-2
"P4",24,"M","rotting_education","The last government collapsed because of the ROTTING EDUCATION system.",-3
"P4",24,"M","juicy_gossip","He brought home the JUICY GOSSIP about Drucilla Hawkins.",-3
"P4",24,"M","lawnmower_parents","That kid never deals with his problems because he has LAWNMOWER PARENTS.",-3
"P4",24,"M","media_storm","The resignation of the duke and duchess caused a MEDIA STORM.",3
"P4",24,"M","delicate_flower","She is dating a DELICATE FLOWER who likes to talk about his feelings.",0
"P4",24,"M","love_handles","Vanessa goes to the gym to get rid of unwanted LOVE HANDLES and a bit of a belly.",0
"P4",24,"M","sunny_disposition","Amanda's SUNNY DISPOSITION was appreciated by everyone.",-2
"P4",24,"M","gold_standard","This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.",-2
"P4",24,"M","peak_hours","Increasing traffic in the area has made travel difficult during PEAK HOURS.",-3
"P4",24,"M","wine_legs","WINE LEGS indicate either high alcohol content and/or high sugar content in wine.",1
"P4",24,"M","foggy_memory","Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.",-3
"P4",24,"M","gold_nugget","The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.",0
"P4",24,"M","dirty_job","It's a DIRTY JOB, but somebody has to do it.",-2
"P4",24,"M","dirty_money","The wife believed his husband was giving her DIRTY MONEY for her to hide it.",-3
"P4",24,"M","unkempt_afternoon","The UNKEMPT AFTERNOON resulted in a horrible evening.",-1
"P4",24,"M","sharp_scent","He disliked the SHARP SCENT of cleaner on her clothes.",-3
"P4",24,"M","arm_candy","She was his ARM CANDY at so many cocktail parties.",3
"P4",24,"M","penguin_huddle","The students are doing a PENGUIN HUDDLE to stay warm.",-2
"P4",24,"M","hot_water","He landed himself in HOT WATER after his mom realized he lied to her.",0
"P4",24,"M","nodding_leaves","The gentle NODDING LEAVES in fall are my favorite.",0
"P4",24,"M","beer_goggles","Emily later realized it was the BEER GOGGLES that made the man seem attractive at the bar.",-1
"P4",24,"M","social_bubble","Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.",2
"P4",24,"M","black_widow","They suggest Andrea might be a BLACK WIDOW, not a grieving one.",0
"P4",24,"M","dirty_mouth","That kid has a very DIRTY MOUTH and should be punished.",-2
"P4",24,"M","lone_wolf","Chris considers himself a LONE WOLF because he is very independent.",0
"P4",24,"M","night_owl","You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.",2
"P4",24,"M","sugar_daddy","All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.",0
"P4",24,"M","floor_effect","These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.",-2
"P4",24,"M","velvet_skin","After she applied the foundation she was left with VELVET SKIN.",-2
"P4",24,"M","eagle_eyes","He was considered a sharp shooter in the army, but his EAGLE EYES have weakened with time.",-3
"P4",24,"M","rough_day","Monday is always a ROUGH DAY at school.",-3
"P4",24,"M","golden_heart","The boy has a GOLDEN HEART, he's always helping his family.",-3
"P4",24,"M","tough_cookie","The girl next door is a TOUGH COOKIE.",0
"P4",24,"M","chopping_block","The associate is just the next one to line himself up for the CHOPPING BLOCK.",0
"P4",24,"M","restaurant_chain","McDonald's is the most famous RESTAURANT CHAIN in the world.",3
"P4",24,"M","trophy_wife","Mark introduced his TROPHY WIFE to the members as his guest.",-3
"P4",24,"M","closed_mind","A lot of people had a CLOSED MIND about the case until the evidence was revealed.",-3
"P4",24,"M","almond_eyes","The model was extremely sought after for her beautiful, dark ALMOND EYES.",-3
"P4",24,"M","flat_art","She wasn't hired at the museum because of her FLAT ART.",-1
"P4",24,"M","bear_hug","The partners celebrated with a BEAR HUG after winning the contest.",-3
"P4",24,"M","crowd_surfing","There is always a little bit of CROWD SURFING during pop concerts.",3
"P4",24,"M","flaky_idea","Since he always has FLAKY IDEAS, it's best not to listen to him.",-3
"P4",24,"M","cool_cat","Their guitar player is one COOL CAT.",0
"P4",24,"M","hen_party","Her bridesmaids had already thrown her a HEN PARTY.",-2
"P4",24,"M","golden_egg","The American taxpayer has become a reliable GOLDEN EGG for greedy politicians.",0
"P4",24,"M","bad_apple","The poor performance of one BAD APPLE can have serious consequences.",0
"P4",24,"M","dirty_dance","That was quite a DIRTY DANCE at the night club.",-1
"P4",24,"M","rabbit_hole","It is very difficult to read papers without falling into a RABBIT HOLE.",0
"P4",24,"M","soft_landing","After her terrible dismissal, Alexa had a SOFT LANDING at her new job.",-2
"P4",24,"M","blue_blood","Future club members don't need to have BLUE BLOOD to be accepted.",0
"P4",24,"M","virgin_drink","The couple had to pay $20 for a VIRGIN DRINK at the bar.",-3
"P4",24,"M","butter_fingers","Steve is constantly dropping things because of his BUTTER FINGERS.",-3
"P4",24,"M","strawberry_legs","Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.",-2
"P4",24,"M","firm_deadline","The department imposed a FIRM DEADLINE for the submission of forms.",-3
"P4",24,"M","bubbly_personality","Abby's BUBBLY PERSONALITY blended well at the party.",-3
"P4",24,"M","smooth_sailing","After researchers learned the new software, everything was SMOOTH SAILING.",0
"P4",24,"M","skeleton_crew","The company went from a SKELETON CREW of 25 employees to 150.",0
"P4",24,"M","emotional_rollercoaster","Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.",3
"P4",24,"M","monkey_business","I bet Paula and Frank are up to some MONKEY BUSINESS upstairs.",0
"P4",24,"M","black_swan","Among natural disasters, 1992's Hurricane Andrew was a BLACK SWAN.",0
"P4",24,"M","busy_bee","My supervisor is going to be a BUSY BEE for a couple of months.",2
"P4",24,"M","silent_wound","The mother had a SILENT WOUND because of her son's death.",-3
"P4",24,"M","rocky_end","The couple had a ROCKY END to their relationship.",-3
"P4",24,"M","hot_mess","Her life turned into a HOT MESS after the child's birth.",0
"P4",24,"M","mother_lode","He believes he has hit the MOTHER LODE.",0
"P4",24,"M","sweet_pea","Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.",0
