"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P3",23,"Female",861,260,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",-3
"P3",23,"Female",862,261,"The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.","hot_head",-3
"P3",23,"Female",863,262,"The partners celebrated with a BEAR HUG after winning the contest.","bear_hug",-3
"P3",23,"Female",864,263,"The girl agreed to be a DRUG MULE to help her family financially.","drug_mule",3
"P3",23,"Female",865,264,"They screamed as if tossed by an ANGRY SEA.","angry_sea",3
"P3",23,"Female",866,265,"The resignation of the duke and duchess caused a MEDIA STORM.","media_storm",3
"P3",23,"Female",867,266,"He quit smoking COLD TURKEY after his doctor told him to.","cold_turkey",0
"P3",23,"Female",868,267,"There is a SLY FOX in every office who always gets others to do his work for him.","sly_fox",3
"P3",23,"Female",869,268,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-3
"P3",23,"Female",870,269,"The BLACK HUMOUR wore out the audiences over time.","black_humour",-3
"P3",23,"Female",871,270,"Monday is always a ROUGH DAY at school.","rough_day",-3
"P3",23,"Female",872,271,"He bought a bankrupt shop and turned it into a CASH COW.","cash_cow",2
"P3",23,"Female",873,272,"Although he was guaranteed a promotion, Paul kept it LOW KEY.","low_key",2
"P3",23,"Female",874,273,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",0
"P3",23,"Female",875,274,"I found myself embarrassed when I hit a DEAD END in my life.","dead_end",-3
"P3",23,"Female",876,275,"The angry lady gave him an ICY LOOK.","icy_look",-3
"P3",23,"Female",877,276,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",-3
"P3",23,"Female",878,277,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-2
"P3",23,"Female",879,278,"Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.","sweet_pea",0
"P3",23,"Female",880,279,"A few people saw Paul struggling with DARK THOUGHTS.","dark_thoughts",-3
"P3",23,"Female",881,280,"Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.","bright_side",-2
"P3",23,"Female",882,281,"The UNKEMPT AFTERNOON resulted in a horrible evening.","unkempt_afternoon",-3
"P3",23,"Female",883,282,"Most of the audience left halfway through the movie because it was such a DEAD ACT.","dead_act",-1
"P3",23,"Female",884,283,"She was a BRIGHT STUDENT who learned quickly.","bright_student",-3
"P3",23,"Female",885,284,"He's a bit of a handful, a real BAD EGG.","bad_egg",3
"P3",23,"Female",886,285,"She is one SMART COOKIE and a great role model for the rest of us.","smart_cookie",3
"P3",23,"Female",887,286,"That was quite a DIRTY DANCE at the night club.","dirty_dance",3
"P3",23,"Female",888,287,"She couldn't get a date because she was a BROKEN FACE.","broken_face",-1
"P3",23,"Female",889,288,"Everyone thinks that she has a THIRD EYE for anticipating drama.","third_eye",-2
"P3",23,"Female",890,289,"The departure of Amy and Jack was the LAST STRAW for Millie.","last_straw",3
"P3",23,"Female",891,290,"She soon became the BLACK SHEEP of the family.","black_sheep",3
"P3",23,"Female",892,291,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P3",23,"Female",893,292,"Family restaurants are always noisy because RUG RATS are constantly running around.","rug_rats",1
"P3",23,"Female",894,293,"Here are 25 surprising new destinations to put on your BUCKET LIST.","bucket_list",-3
"P3",23,"Female",895,294,"That professor is an OLD DINOSAUR who doesn't know how to use a computer.","old_dinosaur",0
"P3",23,"Female",896,295,"The cloud was a LONELY OVAL in the clear blue sky.","lonely_oval",-3
"P3",23,"Female",897,296,"The word ""pedigree"" is a DEAD METAPHOR that no one remembers.","dead_metaphor",-3
"P3",23,"Female",898,297,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",0
"P3",23,"Female",899,298,"He had a BURNING AMBITION to climb to the upper reaches of management.","burning_ambition",-2
"P3",23,"Female",900,299,"Most villains lack a MORAL COMPASS.","moral_compass",3
"P4",24,"Male",901,0,"Daniel has a SOFT SPOT for street dogs.","soft_spot",-1
"P4",24,"Male",902,1,"Jessie had the BRILLIANT IDEA to try sledding down the mountain in summer.","brilliant_idea",-3
"P4",24,"Male",903,2,"Taking a trip down MEMORY LANE helps when you're having a bad day.","memory_lane",3
"P4",24,"Male",904,3,"The IMPATIENT MACHINERY kept on running.","impatient_machinery",-2
"P4",24,"Male",905,4,"Those stolen items are easy to sell on the BLACK MARKET.","black_market",-3
"P4",24,"Male",906,5,"The toddler with the MILK MOUSTACHE was eating by himself.","milk_moustache",0
"P4",24,"Male",907,6,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-2
"P4",24,"Male",908,7,"He used CROOKED MATH to became a billionaire.","crooked_math",-3
"P4",24,"Male",909,8,"SOFT SKILLS are great to know to advance in your career.","soft_skills",-3
"P4",24,"Male",910,9,"The new year sees a HAPPY DAWN and a fresh start.","happy_dawn",-1
"P4",24,"Male",911,10,"During winter, the city of Montreal is covered by a WHITE BLANKET.","white_blanket",0
"P4",24,"Male",912,11,"Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.","sitting_duck",0
"P4",24,"Male",913,12,"Allegra was wearing a TUBE TOP with sequins to the club.","tube_top",0
"P4",24,"Male",914,13,"Watkins' patients were put to the ACID TEST.","acid_test",-1
"P4",24,"Male",915,14,"That politician is a LAME DUCK but he's still so powerful.","lame_duck",2
"P4",24,"Male",916,15,"Here are 25 surprising new destinations to put on your BUCKET LIST.","bucket_list",-3
"P4",24,"Male",917,16,"A SPIDER PLANK can give you a full body workout by toning your abs and building flexibility.","spider_plank",0
"P4",24,"Male",918,17,"My favorite joke might be a bit of an OLD HAT by now.","old_hat",0
"P4",24,"Male",919,18,"He had a DEAD FACE look after being asked the same question for the 5th time.","dead_face",-3
"P4",24,"Male",920,19,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",0
"P4",24,"Male",921,20,"Ryan has a SWEET TOOTH and keeps a stash of candy in his top drawer.","sweet_tooth",-2
"P4",24,"Male",922,21,"He had a BURNING AMBITION to climb to the upper reaches of management.","burning_ambition",-3
"P4",24,"Male",923,22,"He let out a DRY LAUGH without a shred of cheerfulness.","dry_laugh",-2
"P4",24,"Male",924,23,"There was BAD BLOOD between the Eagles and the Cowboys.","bad_blood",0
"P4",24,"Male",925,24,"A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.","panda_eye",-3
"P4",24,"Male",926,25,"When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.","baby_fever",2
"P4",24,"Male",927,26,"She was a simple woman caught in the CROSS FIRE of other people's drama.","cross_fire",0
"P4",24,"Male",928,27,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-3
"P4",24,"Male",929,28,"The patient experienced a REBOUND EFFECT after having liposuction done.","rebound_effect",0
"P4",24,"Male",930,29,"Charles reconnected with an OLD FLAME named Camilla.","old_flame",0
"P4",24,"Male",931,30,"He transmitted FRESH COURAGE and hope to the oppressed.","fresh_courage",1
"P4",24,"Male",932,31,"The new member of parliament is a RISING STAR in politics.","rising_star",2
"P4",24,"Male",933,32,"The cast on his broken leg was a PLASTER SHACKLE.","plaster_shackle",-1
"P4",24,"Male",934,33,"That guy is a BAD SEED because he makes life very difficult for all of us.","bad_seed",0
"P4",24,"Male",935,34,"She had a SHARP MIND and was knowledgeable on a broad range of topics.","sharp_mind",-3
"P4",24,"Male",936,35,"He bought a bankrupt shop and turned it into a CASH COW.","cash_cow",2
"P4",24,"Male",937,36,"Supervisors need to have a FIRM HAND with their volunteers.","firm_hand",1
"P4",24,"Male",938,37,"It was the only good moment in his otherwise DARK LIFE.","dark_life",-3
"P4",24,"Male",939,38,"He has a SHORT FUSE and when pushed, may become violent.","short_fuse",0
"P4",24,"Male",940,39,"Big law firms are managed with an IRON FIST.","iron_fist",0
"P4",24,"Male",941,40,"Everyone was looking at the SPORTS CLOWN who was wearing his Chargers jersey at church.","sports_clown",2
"P4",24,"Male",942,41,"I've got a LONG FUSE, but after weeks of tolerating issues, I get annoyed very quickly.","long_fuse",0
"P4",24,"Male",943,42,"Loss of appetite is a RED FLAG for malnutrition.","red_flag",0
"P4",24,"Male",944,43,"A friend in Miami set her up on a BLIND DATE with Jason.","blind_date",-3
"P4",24,"Male",945,44,"The angry lady gave him an ICY LOOK.","icy_look",-3
"P4",24,"Male",946,45,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",3
"P4",24,"Male",947,46,"Most candidates have a CLEAR INTENTION of what they want to accomplish.","clear_intention",-1
"P4",24,"Male",948,47,"He's a bit of a handful, a real BAD EGG.","bad_egg",2
"P4",24,"Male",949,48,"In the school, children receive three SQUARE MEALS a day.","square_meal",-3
"P4",24,"Male",950,49,"Everyone brings a POOL NOODLE to the town swimming spots.","pool_noodle",2
"P4",24,"Male",951,50,"The newcomer thanked everyone for the WARM WELCOME during her visit.","warm_welcome",-3
"P4",24,"Male",952,51,"To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.","cake_face",-2
"P4",24,"Male",953,52,"ELEPHANT EARS are a great choice to make any garden look like a tropical forest.","elephant_ears",-3
"P4",24,"Male",954,53,"As a child, her doctors told her she had a LAZY EYE.","lazy_eye",-3
"P4",24,"Male",955,54,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P4",24,"Male",956,55,"He has always been such a STRAIGHT ARROW in his career.","straight_arrow",0
"P4",24,"Male",957,56,"Martin was on CLOUD NINE after hearing the news.","cloud_nine",0
"P4",24,"Male",958,57,"Wrap tops and dresses accentuate the waist and enhance an HOURGLASS FIGURE.","hourglass_figure",-2
"P4",24,"Male",959,58,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P4",24,"Male",960,59,"The TENDER SKY made for a romantic evening.","tender_sky",-3
"P4",24,"Male",961,60,"She is one SMART COOKIE and a great role model for the rest of us.","smart_cookie",3
"P4",24,"Male",962,61,"When someone has a WEAK ARGUMENT, they resort to personal attacks.","weak_argument",-3
"P4",24,"Male",963,62,"He always had a SIXTH SENSE for when police were around, so he never got caught.","sixth_sense",-2
"P4",24,"Male",964,63,"Tom is in some DEEP WATER with the boss after all the mistakes he made this week.","deep_water",0
"P4",24,"Male",965,64,"That interview was a BURNING MOMENT in his life.","burning_moment",-2
"P4",24,"Male",966,65,"The BLACK HUMOUR wore out the audiences over time.","black_humour",-3
"P4",24,"Male",967,66,"The previous negotiations did not work, so they will start with a CLEAN SLATE.","clean_slate",0
"P4",24,"Male",968,67,"Andrew is good at ping-pong because he has LIGHTNING REFLEXES.","lightning_reflexes",-3
"P4",24,"Male",969,68,"The politician was accused of MONEY LAUNDERING.","money_laundering",3
"P4",24,"Male",970,69,"The family saw the beautiful GLASS RIVER on their road trip.","glass_river",-1
"P4",24,"Male",971,70,"People believe that the adaptive textbook is the MAGIC BULLET of educational technology.","magic_bullet",0
"P4",24,"Male",972,71,"Although not visible to the NAKED EYE, the professionals understood what makes a successful image composition.","naked_eye",-3
"P4",24,"Male",973,72,"Everyone is careful in the office because BIG BROTHER is always watching.","big_brother",0
"P4",24,"Male",974,73,"They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.","social_ladder",1
"P4",24,"Male",975,74,"He had some WIGGLE ROOM in his schedule.","wiggle_room",-1
"P4",24,"Male",976,75,"Mary was a FORBIDDEN FRUIT for John because she was married.","forbidden_fruit",0
"P4",24,"Male",977,76,"Alexander got the details of the book down to its BARE BONES.","bare_bones",0
"P4",24,"Male",978,77,"Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.","muffin_top",-2
"P4",24,"Male",979,78,"Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.","office_monkey",3
"P4",24,"Male",980,79,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",0
"P4",24,"Male",981,80,"There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.","sweet_spot",0
"P4",24,"Male",982,81,"They screamed as if tossed by an ANGRY SEA.","angry_sea",-2
"P4",24,"Male",983,82,"New York's elite have been running a decades-long PYRAMID SCHEME.","pyramid_scheme",-3
"P4",24,"Male",984,83,"The NINJA WRITING course will show you the techniques and strategy you need to write effectively.","ninja_writing",-2
"P4",24,"Male",985,84,"The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.","golden_hour",0
"P4",24,"Male",986,85,"She couldn't get a date because she was a BROKEN FACE.","broken_face",-3
"P4",24,"Male",987,86,"Researchers found that steady PINK NOISE increases stable sleep.","pink_noise",0
"P4",24,"Male",988,87,"The disappointment had been a BITTER PILL for her parents.","bitter_pill",-2
"P4",24,"Male",989,88,"The SHARK LAWYER will always defends her actions as an overzealous advocate.","shark_lawyer",-3
"P4",24,"Male",990,89,"After the fight, she learned the BITTER TRUTH.","bitter_truth",-3
"P4",24,"Male",991,90,"The DRY BUZZ of the computers annoyed the secretary.","dry_buzz",0
"P4",24,"Male",992,91,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",0
"P4",24,"Male",993,92,"SOCIAL BUTTERFLIES always make the most friends at parties.","social_butterfly",3
"P4",24,"Male",994,93,"They can point out the other team's flaws but have a BLIND EYE to their own.","blind_eye",-3
"P4",24,"Male",995,94,"Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.","baby_blues",3
"P4",24,"Male",996,95,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",3
"P4",24,"Male",997,96,"The kids will develop CABIN FEVER after too many days in isolation.","cabin_fever",1
